date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-02-01,1,17,17,8482.7663850000008,2121.448323018984,19861.952346537444,0,False
2025-02-02,1,18,18,2121.448323018984,2034.0932336162091,56453.106950778703,0,False
2025-02-03,1,19,19,2034.0932336162091,1900.5890054088711,55765.094217819053,24.320542722519605,False
2025-02-04,1,20,20,1900.5890054088711,1937.1787889726925,55806.37592100523,132.01179620756449,False
2025-02-05,1,21,21,1937.1787889726925,1735.4810152628645,54575.268116536608,18.153149381677281,False
2025-02-06,1,22,22,1735.4810152628645,1733.7439542178779,54747.705287991004,0,False
2025-02-07,1,23,23,1733.7439542178779,1908.4895787280589,22252.244951360881,0,False
2025-02-08,1,24,24,1908.4895787280589,1843.4852470308351,19992.163708645912,11.071951091730398,False
2025-02-09,1,25,25,1843.4852470308351,1280.2246180257587,53178.370006346064,133.39713422257063,False
2025-02-10,1,26,26,1280.2246180257587,1319.2817912486387,53447.372853838409,40.563521525383862,False
2025-02-11,1,27,27,1319.2817912486387,1366.9173525006477,52509.026704742493,36.90631689572821,False
2025-02-12,1,28,28,1366.9173525006477,1373.8557423552552,51916.044025140727,3.9753001952276961,False
2025-02-13,1,28,28,1373.8557423552552,1486.8866622811956,51914.906832307519,12.834407396319634,False
2025-02-14,1,28,28,1486.8866622811956,1593.7689750923319,18844.882169090237,19.196830514171211,False
2025-02-15,1,28,28,1593.7689750923319,1200,18881.739748898122,128.55535067757023,False
2025-02-16,1,28,28,1200,1200,50997.100377779978,401.76220010973918,False
2025-02-17,1,28,28,1200,1244.3259855415179,49199.869185194897,19.169499122521188,False
2025-02-18,1,28,28,1244.3259855415179,1488.7048842143372,48738.930039776656,23.252337857889984,False
2025-02-19,1,28,28,1488.7048842143372,1200,49144.792857613444,193.70585982202084,False
2025-02-20,1,28,28,1200,1371.7298498562905,48770.045798187755,19.462891516093098,False
2025-02-21,1,28,28,1371.7298498562905,1615.9415613971746,18122.008854849544,10.895077969042045,False
2025-02-22,1,28,28,1615.9415613971746,1206.4979779626465,17845.881691220296,40.364722980796593,False
2025-02-23,1,28,28,1206.4979779626465,1200,48144.293413828542,158.00552678684636,False
2025-02-24,1,28,28,1200,1225.6879838581938,47349.683654962857,64.280781626692828,False
2025-02-25,1,28,28,1225.6879838581938,1241.6119841969285,47127.601997130587,84.141986286061069,False
2025-02-26,1,28,28,1241.6119841969285,1317.4613184103468,46241.380246344823,60.402283901016617,False
2025-02-27,1,28,28,1317.4613184103468,1274.3611845044904,45931.829275587217,155.19046519721581,False
