date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-01-20,108,2025-01-20 18:10:00,18,714.50363333333325,4287.1208999999999,0.099099999999999994,686.84841666666659,24.382583333333287,59.518350000000055,705.77333333333331,1.2561,0,27.655216666666661,0,-0,10635.933313981483,686.84841666666671,9836.2640888296282
2025-01-20,109,2025-01-20 18:20:00,18,745.4867999999999,4472.9207999999999,0,741.54629999999975,42.781416666666473,56.68673333333345,714.50363333333325,1.2446999999999999,0,3.9405000000001564,0,-0,10631.554980648149,741.54629999999975,9836.2640888296282
2025-01-20,110,2025-01-20 18:30:00,18,706.42499999999995,4238.5500000000002,0,713.74499999999989,54.098333333333244,243.2259220450145,745.4867999999999,1.2544999999999999,7.3199999999999363,0,0,-0,10638.142980648148,719.2585809670752,9836.2640888296282
2025-01-20,111,2025-01-20 18:40:00,18,726.78833333333341,4360.7371000000003,0.0071000000000000004,634.7632666666666,0,99.939366666666729,706.42499999999995,1.2522,0,92.025066666666817,0,-0,10535.892906574074,672.08918333333327,9836.2640888296282
2025-01-20,112,2025-01-20 18:50:00,18,758.00991666666664,4548.0595000000003,0,587.64140074999841,0,154.65088258333503,726.78833333333341,1.2881,0,154.65088258333503,15.717633333333197,0,10364.05859259259,643.26486666666665,9836.2640888296282
2025-01-20,113,2025-01-20 19:00:00,18,764.10333333333324,4584.6199999999999,0,0,0,748.95833333333326,758.00991666666664,1.3466,0,748.95833333333326,15.144999999999982,0,9531.8826666666646,0,9836.2640888296282
2025-01-20,114,2025-01-20 19:10:00,18,761.53944999999999,4569.2367000000004,0,0,0,797.46946666666656,764.10333333333324,1.3523000000000001,0,761.53944999999999,0,-0,8685.7277222222201,0,9836.2640888296282
2025-01-20,115,2025-01-20 19:20:00,18,737.86169999999993,4427.1701999999996,0,0,0,788.33938333333322,761.53944999999999,1.3445,0,737.86169999999993,0,-0,7865.8813888888872,0,9836.2640888296282
2025-01-20,116,2025-01-20 19:30:00,18,703.87666666666667,4223.2600000000002,0,0,0,754.50500000000011,737.86169999999993,1.3483000000000001,0,703.87666666666667,0,-0,7083.7962037037023,0,9836.2640888296282
2025-01-20,117,2025-01-20 19:40:00,18,695.55204999999989,4173.3122999999996,0,0,0,789.51069999999993,703.87666666666667,1.349,0,695.55204999999989,0,-0,6310.9605925925916,0,9836.2640888296282
2025-01-20,118,2025-01-20 19:50:00,18,723.05780000000004,4338.3468000000003,0,0,0,800.86751666666669,695.55204999999989,1.3472999999999999,0,723.05780000000004,0,-0,5507.5630370370363,0,9836.2640888296282
2025-01-20,119,2025-01-20 20:00:00,18,748.26333333333332,4489.5799999999999,0,0,0,779.13833333333332,723.05780000000004,1.3482000000000001,0,748.26333333333332,0,-0,4676.1593333333331,0,9836.2640888296282
2025-01-20,120,2025-01-20 20:10:00,18,722.81108333333327,4336.8665000000001,0,0,0,791.3663499999999,748.26333333333332,1.3512999999999999,0,722.81108333333327,0,-0,3873.0359074074072,0,9836.2640888296282
2025-01-20,121,2025-01-20 20:20:00,18,719.36428333333333,4316.1857,0,0,0,823.13133333333337,722.81108333333327,1.3400000000000001,0,719.36428333333333,0,-0,3073.7422592592593,0,9836.2640888296282
2025-01-20,122,2025-01-20 20:30:00,18,747.88999999999999,4487.3400000000001,0,0,0,799.80499999999995,719.36428333333333,1.3489,0,747.88999999999999,0,-0,2242.7533703703702,0,9836.2640888296282
2025-01-20,123,2025-01-20 20:40:00,18,746.02868333333322,4476.1720999999998,0,0,0,765.8281833333333,747.88999999999999,1.3952,0,746.02868333333322,0,-0,1413.8326111111112,0,9836.2640888296282
2025-01-20,124,2025-01-20 20:50:00,18,734.74755000000005,4408.4853000000003,0,697.72939999999994,804.78728333333345,833.33333333333337,746.02868333333322,1.2225999999999999,0,37.018150000000105,0,-0,1372.7013333333332,697.72939999999994,9836.2640888296282
2025-01-20,125,2025-01-20 21:00:00,18,734.19000000000005,4405.1400000000003,0,747.86333333333334,64.453333333333376,24.995000000000005,734.74755000000005,0.93320000000000003,13.673333333333289,0,0,-0,1385.0073333333332,747.86333333333334,9836.2640888296282
