date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-01-08,108,2025-01-08 18:10:00,18,688.51409999999998,4131.0846000000001,0,748.42213333333325,833.33333333333337,833.33333333333337,704.96833333333336,1.2561,24.902782201645298,0,0,35.00525113168797,10800,748.42213333333325,6000
2025-01-08,109,2025-01-08 18:20:00,18,730.18453333333321,4381.1253999999999,0.018200000000000001,774.00343333333342,833.33333333333337,833.33333333333337,688.51409999999998,1.2446999999999999,0,0,0,43.818900000000212,10800,774.00343333333331,6000
2025-01-08,110,2025-01-08 18:30:00,18,730.13499999999999,4380.8100000000004,0,744.86833333333334,833.33333333333337,833.33333333333337,730.18453333333321,1.2544999999999999,0,0,0,14.733333333333348,10800,744.86833333333334,6000
2025-01-08,111,2025-01-08 18:40:00,18,728.8338,4373.0028000000002,0,745.0775000000001,833.33333333333337,833.33333333333337,730.13499999999999,1.2522,0,0,0,16.243700000000104,10800,745.07749999999999,6000
2025-01-08,112,2025-01-08 18:50:00,18,720.36793333333321,4322.2088999999996,0.0012999999999999999,268.54847024999947,833.33333333333337,833.33333333333337,728.8338,1.2881,0,451.81946308333374,0,-0,10297.978374351851,248.37721666666675,6000
2025-01-08,113,2025-01-08 19:00:00,18,709.3599999999999,4256.1599999999999,0,0,833.33333333333337,833.33333333333337,720.36793333333321,1.3466,0,709.3599999999999,0,-0,9509.800596574074,0,6000
2025-01-08,114,2025-01-08 19:10:00,18,715.75426666666658,4294.5255999999999,0,0,833.33333333333337,833.33333333333337,709.3599999999999,1.3523000000000001,0,715.75426666666658,0,-0,8714.5180780555565,0,6000
2025-01-08,115,2025-01-08 19:20:00,18,725.89945,4355.3967000000002,0,0,833.33333333333337,833.33333333333337,715.75426666666658,1.3445,0,725.89945,0,-0,7907.9631336111124,0,6000
2025-01-08,116,2025-01-08 19:30:00,18,725.33833333333325,4352.0299999999997,0,0,833.33333333333337,833.33333333333337,725.89945,1.3483000000000001,0,725.33833333333325,0,-0,7102.0316521296309,0,6000
2025-01-08,117,2025-01-08 19:40:00,18,716.57079999999996,4299.4247999999998,0,0,833.33333333333337,833.33333333333337,725.33833333333325,1.349,0,716.57079999999996,0,-0,6305.8418743518532,0,6000
2025-01-08,118,2025-01-08 19:50:00,18,735.69006666666667,4414.1404000000002,0,0,833.33333333333337,833.33333333333337,716.57079999999996,1.3472999999999999,0,735.69006666666667,0,-0,5488.4084669444455,0,6000
2025-01-08,119,2025-01-08 20:00:00,18,763.05666666666662,4578.3400000000001,0,0,833.33333333333337,833.33333333333337,735.69006666666667,1.3482000000000001,0,763.05666666666662,0,-0,4640.5677262037052,0,6000
2025-01-08,120,2025-01-08 20:10:00,18,741.10628333333329,4446.6377000000002,0,0,833.33333333333337,833.33333333333337,763.05666666666662,1.3512999999999999,0,741.10628333333329,0,-0,3817.1163002777794,0,6000
2025-01-08,121,2025-01-08 20:20:00,18,715.34614999999997,4292.0769,0,0,833.33333333333337,833.33333333333337,741.10628333333329,1.3400000000000001,0,715.34614999999997,0,-0,3022.2872447222239,0,6000
2025-01-08,122,2025-01-08 20:30:00,18,725.73000000000002,4354.3800000000001,0,0,833.33333333333337,833.33333333333337,715.34614999999997,1.3489,0,725.73000000000002,0,-0,2215.9205780555571,0,6000
2025-01-08,123,2025-01-08 20:40:00,18,765.65875000000005,4593.9525000000003,0,0,833.33333333333337,833.33333333333337,725.73000000000002,1.3952,0,765.65875000000005,0,-0,1365.1886336111127,0,6000
2025-01-08,124,2025-01-08 20:50:00,18,773.94369999999992,4643.6621999999998,0,754.81933333333336,833.33333333333337,833.33333333333337,765.65875000000005,1.2225999999999999,0,19.12436666666656,0,-0,1343.9393373148164,754.81933333333336,6000
2025-01-08,125,2025-01-08 21:00:00,18,756.20333333333338,4537.2200000000003,0,747.25166666666655,833.33333333333337,833.33333333333337,773.94369999999992,0.93320000000000003,0,8.9516666666668243,0,-0,1333.99304101852,747.25166666666667,6000
2025-01-08,126,2025-01-08 21:10:00,18,767.8431833333334,4607.0591000000004,0,758.03836666666655,833.33333333333337,833.33333333333337,756.20333333333338,0.90680000000000005,0,9.8048166666668521,0,-0,1323.098800277779,758.03836666666666,6000
2025-01-08,127,2025-01-08 21:20:00,18,748.18198333333339,4489.0919000000004,0,765.94735000000003,833.33333333333337,833.33333333333337,767.8431833333334,0.93710000000000004,17.765366666666637,0,0,-0,1339.087630277779,765.94735000000003,6000
2025-01-08,128,2025-01-08 21:30:00,18,724.3933333333332,4346.3599999999997,0,770.14999999999975,833.33333333333337,833.33333333333337,748.18198333333339,0.93710000000000004,45.756666666666547,0,0,-0,1380.2686302777788,770.14999999999986,6000
2025-01-08,129,2025-01-08 21:40:00,18,771.78173333333336,4630.6904000000004,0,775.61913333333325,833.33333333333337,833.33333333333337,724.3933333333332,0.98709999999999998,3.8373999999998887,0,0,-0,1383.7222902777787,775.61913333333325,6000
2025-01-08,130,2025-01-08 21:50:00,18,699.64816666666661,4197.8890000000001,0,688.66408333333322,833.33333333333337,833.33333333333337,771.78173333333336,0.77639999999999998,0,10.984083333333388,0,-0,1371.5177532407415,688.66408333333322,6000
2025-01-08,131,2025-01-08 22:00:00,18,533.88333333333333,3203.3000000000002,0,1393.8333333333335,833.33333333333337,833.33333333333337,699.64816666666661,0.4209,833.33333333333337,0,0,26.616666666666788,2121.5177532407415,1393.8333333333335,6000
2025-01-08,132,2025-01-08 22:10:00,18,506.91411666666664,3041.4847,0,1384.2931333333331,833.33333333333337,833.33333333333337,533.88333333333333,0.38590000000000002,833.33333333333337,0,0,44.045683333333159,2871.5177532407415,1384.2931333333333,6000
2025-01-08,133,2025-01-08 22:20:00,18,542.78251666666665,3256.6950999999999,0,578.48866666666663,833.33333333333337,833.33333333333337,506.91411666666664,0.43680000000000002,35.70614999999998,0,0,-0,2903.6532882407414,578.48866666666663,6000
2025-01-08,134,2025-01-08 22:30:00,18,553.75333333333333,3322.52,0,1420.2283333333332,833.33333333333337,833.33333333333337,542.78251666666665,0.41980000000000001,833.33333333333337,0,0,33.141666666666538,3653.6532882407414,1420.2283333333335,6000
2025-01-08,135,2025-01-08 22:40:00,18,537.2946833333333,3223.7680999999998,0,1426.9213166666668,833.33333333333337,833.33333333333337,553.75333333333333,0.41860000000000003,833.33333333333337,0,0,56.293300000000158,4403.6532882407409,1426.9213166666668,6000
2025-01-08,136,2025-01-08 22:50:00,18,553.90891666666664,3323.4535000000001,0,1397.6780000000001,833.33333333333337,833.33333333333337,537.2946833333333,0.42409999999999998,833.33333333333337,0,0,10.435750000000098,5153.6532882407409,1397.6780000000001,6000
2025-01-08,137,2025-01-08 23:00:00,18,588.04499999999996,3528.27,0,1381.665,833.33333333333337,833.33333333333337,553.90891666666664,0.42370000000000002,793.62,0,0,-0,5867.9112882407408,1381.665,6000
2025-01-08,138,2025-01-08 23:10:00,18,568.98276666666663,3413.8966,0,1462.3758666666668,833.33333333333337,833.33333333333337,588.04499999999996,0.42480000000000001,833.33333333333337,0,0,60.059766666666746,6617.9112882407408,1462.3758666666668,6000
2025-01-08,139,2025-01-08 23:20:00,18,565.68429999999989,3394.1057999999998,0,1480.6033333333335,833.33333333333337,833.33333333333337,568.98276666666663,0.42399999999999999,833.33333333333337,0,0,81.585700000000202,7367.9112882407408,1480.6033333333335,6000
2025-01-08,140,2025-01-08 23:30:00,18,594.74166666666656,3568.4499999999998,0,1420.8566666666666,833.33333333333337,833.33333333333337,565.68429999999989,0.42199999999999999,826.11500000000001,0,0,-0,8111.4147882407406,1420.8566666666666,6000
2025-01-08,141,2025-01-08 23:40:00,18,602.70686666666666,3616.2411999999999,0,1425.5984833333334,833.33333333333337,833.33333333333337,594.74166666666656,0.42399999999999999,822.89161666666678,0,0,-0,8852.0172432407398,1425.5984833333334,6000
2025-01-08,142,2025-01-08 23:50:00,18,607.57469999999989,3645.4481999999998,0,1449.5190166666666,833.33333333333337,833.33333333333337,602.70686666666666,0.42709999999999998,833.33333333333337,0,0,8.6109833333333654,9602.0172432407398,1449.5190166666666,6000
