step,grid,charge_cap,discharge_cap,role
0,917.01475366286752,55.800186201727819,833.33333333333326,first_day_frozen
1,926.22763418760815,556.38627546130408,833.33333333333326,first_day_frozen
2,910.55835627496867,49.191892634779286,704.5869099316252,first_day_frozen
3,871.11049941790361,114.40527735845001,0,first_day_frozen
4,875.71598706848272,142.03562062474589,0,first_day_frozen
5,877.04118202430243,123.76302119627474,12.426364755793534,first_day_frozen
6,868.90001244500218,132.62003498319496,19.895255925910959,first_day_frozen
7,870.2889780127349,168.45008806453848,23.736046517928397,first_day_frozen
8,857.02615433131871,195.44907358938997,38.022562443513927,first_day_frozen
9,845.63806993894048,118.72109329362263,55.605472424457879,first_day_frozen
10,812.76638886546414,91.329694591591874,104.77634578398144,first_day_frozen
11,790.44023229198888,72.492630940525828,116.97985935911672,first_day_frozen
12,904.63952595401599,203.84209929221061,6.736266216890451,first_day_frozen
13,842.2177053000587,165.65998244315665,7.1952267421848974,first_day_frozen
14,787.64506788021311,135.79725510222977,32.054400599582856,first_day_frozen
15,790.57553269916286,112.6544360878338,18.983308757829452,first_day_frozen
16,822.44720583203525,78.560825904430203,22.901368562978504,first_day_frozen
17,801.0576318868051,114.47832017077326,18.085361160031759,first_day_frozen
18,761.02683161859795,69.164286619079803,24.627293349095691,first_day_frozen
19,743.23996228273131,110.92109956510194,9.8746829268739873,first_day_frozen
20,762.44712512668627,79.896972734971882,77.369996035365048,first_day_frozen
21,736.54179203374065,55.260393880590641,104.7250278974993,first_day_frozen
22,753.1716907141348,68.764871770454761,117.72570211939453,first_day_frozen
23,798.69490931151506,141.81765763869669,47.622124645932523,first_day_frozen
24,741.58717512065914,91.056713740895134,40.383676395760908,first_day_frozen
25,725.39081565919003,65.641872704034995,96.02158741421492,first_day_frozen
26,722.99502300899269,26.218483143964704,111.99189321925068,first_day_frozen
27,710.47877283694663,25.928019093489183,55.19330237738339,first_day_frozen
28,762.78564054554658,80.532711990255848,14.862426511846854,first_day_frozen
29,769.64829945236136,110.92670737054198,25.811372252899879,first_day_frozen
30,682.30908984553889,16.748997682062736,114.80936765266158,first_day_frozen
31,637.19177681317126,9.9829139359570132,84.205829127315994,first_day_frozen
32,614.66171410116885,50.790517740759583,11.669042572218306,first_day_frozen
33,1202.5266565794625,833.33333333333326,0,first_day_frozen
34,681.16702349751188,89.099682952291232,51.953928394802944,first_day_frozen
35,26.612715623108855,0,747.47152547883206,first_day_frozen
36,25.140322382212052,0,740.14415091926173,first_day_frozen
37,28.479206683130467,0,702.41465591365613,first_day_frozen
38,28.537120714786983,0,677.53851536497098,first_day_frozen
39,35.828976463696982,0,584.96125781135027,first_day_frozen
40,30.208858222622634,0,537.03889034194049,first_day_frozen
41,37.290422542951433,0,536.39704153597506,first_day_frozen
42,38.615029101676448,0,543.66289615302185,first_day_frozen
43,39.271858800217771,0,498.88933230939199,first_day_frozen
44,165.79864648537864,0,257.72475211587215,first_day_frozen
45,203.06134880699656,531.96202438903026,102.81752197107024,first_day_frozen
46,27.843464019175538,0,370.03962168754413,first_day_frozen
47,11.993278620365855,0,580.85711649996676,first_day_frozen
48,12.822057706762319,0,549.52066853858719,first_day_frozen
49,16.801350963758534,0,475.94960587651389,first_day_frozen
50,17.1363081780868,0,427.43458478400782,first_day_frozen
51,17.63290944269357,0,415.45456406390997,first_day_frozen
52,17.860273569111726,0,395.77630184471565,first_day_frozen
53,24.086035617672572,0,353.09208812405524,first_day_frozen
54,24.130876875938377,0,321.76558241566136,first_day_frozen
55,18.167084553572739,0,295.24607472390653,first_day_frozen
56,18.195389282088399,110.70070420684335,263.39094806922878,first_day_frozen
57,17.428003777076249,98.442527330222518,235.55371933250277,first_day_frozen
58,0.79098205947553812,115.97492897113588,230.8854053135392,first_day_frozen
59,0.82507743478241313,204.99466599469301,264.95178494332686,first_day_frozen
60,1.0241091647230329,155.93000122777963,259.73672026076639,first_day_frozen
61,3.225869319015843,178.99928785392453,217.82468078762031,first_day_frozen
62,4.1205129437346786,281.059419084198,170.83210123953495,first_day_frozen
63,3.8923738066486098,227.6421335416056,174.18366852098416,first_day_frozen
64,11.305443276589692,185.5037665654325,142.46341238779556,first_day_frozen
65,601.45346102316057,833.33333333333326,0,first_day_frozen
66,575.58446588713207,833.33333333333326,0,first_day_frozen
67,514.05863992993966,833.33333333333326,0,first_day_frozen
68,434.19304662145038,833.33333333333326,0,first_day_frozen
69,404.85378152921356,833.33333333333326,0,first_day_frozen
70,449.44471084272016,833.33333333333326,0,first_day_frozen
71,504.72909855299235,833.33333333333326,12.34397433311451,first_day_frozen
72,458.0921152018513,833.33333333333326,0,first_day_frozen
73,431.16013105202933,833.33333333333326,0,first_day_frozen
74,474.17069972262459,833.33333333333326,0,first_day_frozen
75,571.2266802325463,833.33333333333326,0,first_day_frozen
76,27.049493258870857,833.33333333333326,13.35948992709397,first_day_frozen
77,15.532552905264728,431.43733605078626,75.627632004923115,first_day_frozen
78,13.578484552104273,380.40100349719262,84.848139472644107,first_day_frozen
79,14.782672332763376,354.61209101563463,124.69245369526394,first_day_frozen
80,16.379557958991086,357.73999147535733,202.16790248151679,first_day_frozen
81,31.038228442783595,246.11341574370377,233.94292290835756,first_day_frozen
82,31.601793179809754,170.91436345507447,170.86253978961349,first_day_frozen
83,20.927228281940348,178.60925053356397,189.0482158347512,first_day_frozen
84,23.738296538089447,103.33900598771409,183.8016733209306,first_day_frozen
85,31.861240910733574,48.739544108488033,242.60418922666136,first_day_frozen
86,22.26590329719264,37.726089492313349,302.28389992512177,first_day_frozen
87,19.706185305636982,18.772186784213467,404.75352926732131,first_day_frozen
88,27.164758132146705,23.289653284293308,418.82366465515008,first_day_frozen
89,544.53962029207241,833.33333333333326,0,first_day_frozen
90,1125.6979895348054,833.33333333333326,0,first_day_frozen
